FAKE_IIN;FLREQUESTDATE;FLQUEUEDATE;FLCATEGORY;FLSUBCATEGORY;FLQUEUENUMBER;N_APPLICATIONS;IN_FL;ADDRESS_REGISTRATION_STATUS;REGION_APPLICANT;REAL_ESTATE_STATUS;DEAD_STATUS;N_CRITERIA_FAILED;STATUS_FAILED;SK_FAMILY_ID;FAMILY_CAT_NEW;CNT_MEM;SDU_LOAD_IN_DT
414163083984;2023-09-23 15:57:00;2022-11-14 15:57:00;Многодетные семьи;Неполная семья;4744;1;ИИН есть в реестре ФЛ;Нет прописки;Костанайская;Есть недвижимость;Умер;1;Частично соответствует;40939138;D;10;2025-05-27 18:40:15
895192050951;2023-07-05 09:18:44;2019-07-02 09:18:44;Многодетные семьи;Семьи с детьми-инвалидами;5802;4;ИИН есть в реестре ФЛ;Нет прописки;Атырауская;Есть недвижимость;Живой;2;Частично соответствует;19040085;D;7;2025-06-19 22:18:46
197585310136;2025-04-25 12:02:26;2022-01-02 12:02:26;Пенсионеры;Семьи с детьми-инвалидами;214;3;ИИН есть в реестре ФЛ;Нет прописки;Атырауская;Есть недвижимость;Умер;3;Частично соответствует;80183144;B;7;2025-06-23 03:32:06
953891888106;2024-05-24 19:12:06;2020-07-11 19:12:06;Социально-уязвимые;Неполная семья;4190;4;ИИН есть в реестре ФЛ;Есть прописка;СКО;Нет недвижимости;Умер;0;Соответствует;75867088;B;6;2025-06-21 18:32:21
790825700678;2024-10-24 13:02:30;2022-07-14 13:02:30;Госслужащие;Семьи с детьми-инвалидами;2057;1;ИИН есть в реестре ФЛ;Нет прописки;ЗКО;Есть недвижимость;Живой;2;Соответствует;82579526;B;2;2025-06-02 01:39:23
105279418540;2023-07-17 23:11:23;2022-05-08 23:11:23;Неполные семьи;Пенсионеры по возрасту;163;4;ИИН есть в реестре ФЛ;Нет прописки;СКО;Есть недвижимость;Умер;0;Не соответствует;66164501;D;9;2025-05-30 21:49:59
867844862042;2024-01-17 07:32:31;2023-05-31 07:32:31;Многодетные семьи;Пенсионеры по возрасту;4747;4;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Нет недвижимости;Умер;2;Частично соответствует;88371102;C;7;2025-06-09 02:21:19
917961848285;2024-01-21 08:03:40;2020-03-04 08:03:40;Многодетные семьи;Лица с инвалидностью;3017;3;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Есть недвижимость;Умер;1;Частично соответствует;68687335;D;3;2025-06-02 20:57:11
634975120593;2023-11-10 08:36:05;2023-09-16 08:36:05;Госслужащие;Пенсионеры по возрасту;4825;3;ИИН есть в реестре ФЛ;Нет прописки;Карагандинская;Есть недвижимость;Умер;3;Не соответствует;26980576;D;9;2025-06-06 02:42:25
356838352858;2025-01-09 07:00:03;2021-10-06 07:00:03;Неполные семьи;Пенсионеры по возрасту;7353;3;ИИН есть в реестре ФЛ;Есть прописка;Мангистауская;Нет недвижимости;Живой;1;Соответствует;53772270;A;9;2025-06-11 14:46:59
202387376142;2024-04-19 06:54:02;2024-03-03 06:54:02;Пенсионеры;Пенсионеры по возрасту;377;5;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Есть недвижимость;Живой;1;Частично соответствует;67906341;A;3;2025-06-01 15:12:29
108790346882;2024-01-04 02:30:26;2022-09-13 02:30:26;Социально-уязвимые;Неполная семья;3628;4;ИИН есть в реестре ФЛ;Есть прописка;Кызылординская;Нет недвижимости;Живой;1;Соответствует;11764403;B;10;2025-06-09 08:39:14
485726358458;2024-10-03 22:35:00;2024-03-27 22:35:00;Многодетные семьи;Малообеспеченные;8342;3;ИИН есть в реестре ФЛ;Нет прописки;Мангистауская;Есть недвижимость;Живой;3;Соответствует;56844331;D;1;2025-05-30 00:37:53
899928540307;2025-05-06 09:03:46;2024-09-21 09:03:46;Социально-уязвимые;Семьи с детьми-инвалидами;675;3;ИИН есть в реестре ФЛ;Нет прописки;Улытауская;Нет недвижимости;Умер;1;Не соответствует;27492570;C;2;2025-06-10 07:43:51
320036920970;2025-01-10 20:58:41;2021-03-01 20:58:41;Неполные семьи;Малообеспеченные;3041;3;ИИН есть в реестре ФЛ;Нет прописки;Алматы;Есть недвижимость;Живой;3;Соответствует;41541686;A;1;2025-06-20 17:24:31
106958513408;2024-05-18 18:15:08;2020-07-19 18:15:08;Социально-уязвимые;Малообеспеченные;3076;4;ИИН есть в реестре ФЛ;Нет прописки;ВКО;Нет недвижимости;Живой;3;Не соответствует;70399501;B;10;2025-06-09 02:02:44
152335169344;2023-11-29 13:27:56;2020-06-11 13:27:56;Социально-уязвимые;Пенсионеры по возрасту;4301;3;ИИН есть в реестре ФЛ;Нет прописки;Актюбинская;Есть недвижимость;Живой;3;Частично соответствует;10996924;C;4;2025-06-14 05:14:38
894510438930;2024-10-11 04:59:17;2022-09-21 04:59:17;Социально-уязвимые;Семьи с детьми-инвалидами;195;5;ИИН есть в реестре ФЛ;Есть прописка;Актюбинская;Нет недвижимости;Умер;3;Не соответствует;86711701;D;2;2025-06-18 16:04:07
421574313195;2025-05-09 10:24:47;2024-06-14 10:24:47;Многодетные семьи;Семьи с детьми-инвалидами;8671;3;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Есть недвижимость;Живой;0;Соответствует;55356365;C;1;2025-06-08 21:40:03
599095276578;2024-12-20 18:43:34;2022-12-13 18:43:34;Госслужащие;Лица с инвалидностью;6725;1;ИИН есть в реестре ФЛ;Нет прописки;Костанайская;Нет недвижимости;Живой;0;Частично соответствует;51174808;A;2;2025-06-19 03:31:48
575754142569;2025-06-22 05:19:26;2024-08-16 05:19:26;Госслужащие;Малообеспеченные;9162;2;ИИН есть в реестре ФЛ;Нет прописки;Алматинская;Есть недвижимость;Умер;2;Соответствует;78307465;B;7;2025-05-27 04:07:33
807402022310;2024-07-02 17:55:22;2020-08-11 17:55:22;Социально-уязвимые;Малообеспеченные;5867;2;ИИН есть в реестре ФЛ;Есть прописка;Абайская;Есть недвижимость;Живой;0;Не соответствует;47506776;A;2;2025-06-07 23:56:15
735751001888;2025-04-23 04:59:49;2022-01-31 04:59:49;Госслужащие;Семьи с детьми-инвалидами;7846;2;ИИН есть в реестре ФЛ;Есть прописка;Алматы;Нет недвижимости;Живой;0;Соответствует;43116242;D;9;2025-05-27 18:39:46
827327499053;2024-04-29 08:44:47;2021-08-05 08:44:47;Неполные семьи;Семьи с детьми-инвалидами;1520;4;ИИН есть в реестре ФЛ;Нет прописки;Абайская;Нет недвижимости;Живой;2;Не соответствует;20890232;C;8;2025-06-06 19:38:25
823705184266;2023-07-03 13:52:38;2020-01-19 13:52:38;Неполные семьи;Неполная семья;6457;4;ИИН есть в реестре ФЛ;Есть прописка;ВКО;Есть недвижимость;Умер;2;Частично соответствует;56415157;C;7;2025-06-01 08:11:47
367099259194;2024-08-12 15:25:21;2023-11-10 15:25:21;Многодетные семьи;Неполная семья;608;3;ИИН есть в реестре ФЛ;Есть прописка;Алматинская;Есть недвижимость;Умер;1;Частично соответствует;30743812;A;6;2025-06-23 22:05:00
157598550334;2024-12-16 20:36:21;2022-02-13 20:36:21;Социально-уязвимые;Малообеспеченные;5833;4;ИИН есть в реестре ФЛ;Нет прописки;Алматы;Есть недвижимость;Живой;2;Соответствует;33585629;C;9;2025-05-27 09:30:15
785570865847;2023-12-06 21:54:20;2019-12-03 21:54:20;Неполные семьи;Неполная семья;9907;1;ИИН есть в реестре ФЛ;Нет прописки;Улытауская;Нет недвижимости;Умер;2;Не соответствует;91429375;C;9;2025-06-21 06:32:42
938420167406;2023-07-27 09:10:56;2021-10-16 09:10:56;Госслужащие;Семьи с детьми-инвалидами;2233;1;ИИН есть в реестре ФЛ;Нет прописки;Алматы;Есть недвижимость;Живой;1;Соответствует;53659516;B;8;2025-06-03 08:26:52
733441904965;2024-03-15 23:24:01;2022-12-06 23:24:01;Неполные семьи;Пенсионеры по возрасту;1468;3;ИИН есть в реестре ФЛ;Есть прописка;Актюбинская;Нет недвижимости;Умер;2;Соответствует;60934548;D;10;2025-06-20 15:53:20
132139399207;2023-07-10 10:02:20;2019-08-06 10:02:20;Социально-уязвимые;Лица с инвалидностью;6176;3;ИИН есть в реестре ФЛ;Есть прописка;ВКО;Нет недвижимости;Живой;1;Не соответствует;22080172;D;1;2025-05-27 16:59:34
516438254304;2023-07-17 06:27:19;2022-09-25 06:27:19;Госслужащие;Неполная семья;2268;5;ИИН есть в реестре ФЛ;Нет прописки;Астана;Нет недвижимости;Умер;0;Не соответствует;36366024;A;4;2025-06-02 08:58:09
910162930771;2023-07-23 08:05:01;2022-06-04 08:05:01;Госслужащие;Пенсионеры по возрасту;505;3;ИИН есть в реестре ФЛ;Нет прописки;Алматы;Есть недвижимость;Умер;0;Частично соответствует;30896592;A;2;2025-06-18 05:04:04
834356748634;2024-06-09 08:57:56;2023-09-01 08:57:56;Многодетные семьи;Семьи с детьми-инвалидами;3653;5;ИИН есть в реестре ФЛ;Нет прописки;Карагандинская;Нет недвижимости;Умер;3;Не соответствует;69298967;B;10;2025-06-19 22:52:25
763083567373;2025-01-10 08:20:40;2021-01-03 08:20:40;Пенсионеры;Малообеспеченные;8332;3;ИИН есть в реестре ФЛ;Нет прописки;Жамбылская;Есть недвижимость;Умер;0;Не соответствует;75754358;A;7;2025-05-30 00:58:08
122159279381;2024-03-12 15:20:58;2022-10-19 15:20:58;Многодетные семьи;Пенсионеры по возрасту;36;4;ИИН есть в реестре ФЛ;Нет прописки;Актюбинская;Нет недвижимости;Умер;0;Не соответствует;21255247;C;3;2025-06-23 07:57:16
967437251019;2024-11-15 03:33:37;2022-10-08 03:33:37;Пенсионеры;Лица с инвалидностью;5628;3;ИИН есть в реестре ФЛ;Нет прописки;Мангистауская;Нет недвижимости;Живой;2;Частично соответствует;80352674;A;5;2025-06-18 13:26:50
612731062980;2024-01-22 08:35:20;2022-10-02 08:35:20;Многодетные семьи;Малообеспеченные;8008;2;ИИН есть в реестре ФЛ;Нет прописки;Атырауская;Есть недвижимость;Умер;3;Частично соответствует;32339353;C;5;2025-06-08 03:39:05
481002715276;2024-12-27 15:17:42;2022-09-03 15:17:42;Неполные семьи;Малообеспеченные;9341;1;ИИН есть в реестре ФЛ;Нет прописки;Атырауская;Есть недвижимость;Умер;1;Соответствует;12139272;B;7;2025-05-27 15:56:38
432913755482;2023-07-03 15:27:49;2021-02-16 15:27:49;Госслужащие;Пенсионеры по возрасту;2475;1;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Нет недвижимости;Живой;2;Не соответствует;53326168;B;8;2025-06-10 02:28:01
108259737761;2023-11-11 15:31:04;2023-08-25 15:31:04;Социально-уязвимые;Малообеспеченные;3143;5;ИИН есть в реестре ФЛ;Нет прописки;Атырауская;Есть недвижимость;Умер;2;Не соответствует;87402691;D;4;2025-06-15 12:10:36
563481401605;2025-05-15 06:35:55;2023-10-20 06:35:55;Пенсионеры;Семьи с детьми-инвалидами;6225;3;ИИН есть в реестре ФЛ;Нет прописки;Жамбылская;Нет недвижимости;Умер;1;Частично соответствует;55050671;B;10;2025-05-31 13:01:18
525539253660;2024-04-18 20:10:31;2022-08-30 20:10:31;Неполные семьи;Семьи с детьми-инвалидами;9163;5;ИИН есть в реестре ФЛ;Есть прописка;Карагандинская;Есть недвижимость;Умер;1;Не соответствует;34512505;C;3;2025-06-05 12:14:04
266389338696;2025-03-12 19:09:57;2022-11-05 19:09:57;Госслужащие;Семьи с детьми-инвалидами;9138;5;ИИН есть в реестре ФЛ;Нет прописки;Карагандинская;Есть недвижимость;Живой;2;Не соответствует;68147504;B;5;2025-06-09 22:01:37
330780435423;2025-03-04 03:52:46;2021-12-01 03:52:46;Неполные семьи;Неполная семья;9573;3;ИИН есть в реестре ФЛ;Нет прописки;Кызылординская;Нет недвижимости;Умер;0;Частично соответствует;24046438;D;7;2025-05-25 11:36:19
961628311417;2024-02-13 14:37:52;2021-04-15 14:37:52;Неполные семьи;Малообеспеченные;3984;3;ИИН есть в реестре ФЛ;Нет прописки;Абайская;Нет недвижимости;Живой;0;Частично соответствует;57931488;A;5;2025-06-01 15:59:18
652127432115;2023-09-12 19:32:53;2023-03-08 19:32:53;Неполные семьи;Неполная семья;2670;5;ИИН есть в реестре ФЛ;Есть прописка;Алматинская;Есть недвижимость;Живой;1;Частично соответствует;15954574;C;1;2025-05-29 18:55:06
581183760121;2024-02-02 16:45:30;2020-03-16 16:45:30;Пенсионеры;Пенсионеры по возрасту;1996;4;ИИН есть в реестре ФЛ;Нет прописки;Жетысуская;Есть недвижимость;Живой;2;Не соответствует;20104365;D;8;2025-06-04 19:59:05
975651770455;2024-07-08 18:44:42;2024-04-04 18:44:42;Неполные семьи;Семьи с детьми-инвалидами;9101;1;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Есть недвижимость;Умер;1;Частично соответствует;97999589;D;2;2025-06-18 16:54:27
476643882590;2024-11-21 15:23:13;2023-03-15 15:23:13;Неполные семьи;Малообеспеченные;6933;5;ИИН есть в реестре ФЛ;Нет прописки;ВКО;Есть недвижимость;Умер;0;Частично соответствует;41570368;D;10;2025-06-12 11:17:08
734148452726;2024-08-07 16:07:28;2020-09-01 16:07:28;Многодетные семьи;Пенсионеры по возрасту;8805;1;ИИН есть в реестре ФЛ;Есть прописка;Карагандинская;Есть недвижимость;Умер;0;Соответствует;64300604;B;4;2025-06-19 13:12:51
282090617995;2023-11-02 13:51:08;2022-11-26 13:51:08;Социально-уязвимые;Пенсионеры по возрасту;1923;2;ИИН есть в реестре ФЛ;Есть прописка;Карагандинская;Есть недвижимость;Умер;1;Не соответствует;73221548;B;6;2025-06-11 14:54:02
127975288259;2024-10-06 08:19:04;2020-12-18 08:19:04;Многодетные семьи;Семьи с детьми-инвалидами;6;4;ИИН есть в реестре ФЛ;Нет прописки;Алматинская;Нет недвижимости;Живой;0;Частично соответствует;68862989;A;3;2025-06-16 18:23:04
813396017673;2023-09-24 04:04:17;2022-11-27 04:04:17;Пенсионеры;Пенсионеры по возрасту;3897;5;ИИН есть в реестре ФЛ;Нет прописки;Улытауская;Нет недвижимости;Умер;3;Соответствует;93024963;D;8;2025-06-02 16:07:27
898811240530;2025-04-03 23:42:31;2023-11-22 23:42:31;Госслужащие;Малообеспеченные;7585;3;ИИН есть в реестре ФЛ;Есть прописка;Астана;Есть недвижимость;Умер;3;Соответствует;48309790;B;1;2025-06-21 22:18:27
797738927106;2023-09-25 10:17:48;2023-08-10 10:17:48;Многодетные семьи;Лица с инвалидностью;8446;1;ИИН есть в реестре ФЛ;Есть прописка;Астана;Нет недвижимости;Живой;2;Частично соответствует;47742877;B;1;2025-06-20 16:34:55
584187911305;2024-11-29 20:15:43;2024-01-23 20:15:43;Многодетные семьи;Малообеспеченные;4338;1;ИИН есть в реестре ФЛ;Есть прописка;ВКО;Есть недвижимость;Умер;2;Не соответствует;59834131;B;8;2025-06-10 05:08:02
370687360133;2024-12-07 19:08:46;2024-03-13 19:08:46;Социально-уязвимые;Неполная семья;93;1;ИИН есть в реестре ФЛ;Нет прописки;Жамбылская;Есть недвижимость;Умер;3;Частично соответствует;32338733;B;2;2025-06-04 10:44:11
841116445753;2024-01-31 23:35:44;2020-12-13 23:35:44;Госслужащие;Малообеспеченные;4774;5;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Нет недвижимости;Живой;1;Соответствует;58808222;C;1;2025-06-10 23:29:10
106681911909;2023-09-16 11:43:58;2020-08-16 11:43:58;Госслужащие;Пенсионеры по возрасту;9613;3;ИИН есть в реестре ФЛ;Нет прописки;Мангистауская;Есть недвижимость;Живой;1;Соответствует;21146165;C;5;2025-05-28 06:20:53
714672321759;2023-10-16 17:04:18;2021-06-21 17:04:18;Неполные семьи;Пенсионеры по возрасту;4165;4;ИИН есть в реестре ФЛ;Нет прописки;Астана;Нет недвижимости;Умер;2;Соответствует;69729603;C;5;2025-06-09 18:58:01
581474247263;2024-07-30 11:16:22;2023-08-17 11:16:22;Госслужащие;Лица с инвалидностью;5097;2;ИИН есть в реестре ФЛ;Нет прописки;Атырауская;Есть недвижимость;Живой;2;Соответствует;98459715;B;8;2025-06-04 03:36:04
845327929457;2023-09-29 14:34:48;2019-12-23 14:34:48;Пенсионеры;Неполная семья;2060;1;ИИН есть в реестре ФЛ;Есть прописка;Алматинская;Нет недвижимости;Живой;0;Соответствует;54707166;A;1;2025-06-09 00:22:34
780716674195;2023-11-02 18:01:26;2021-12-02 18:01:26;Социально-уязвимые;Неполная семья;7997;1;ИИН есть в реестре ФЛ;Есть прописка;Атырауская;Нет недвижимости;Умер;3;Частично соответствует;47481709;D;6;2025-06-12 18:20:34
786778459081;2024-05-28 11:07:21;2021-08-31 11:07:21;Госслужащие;Лица с инвалидностью;3201;1;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Есть недвижимость;Живой;2;Не соответствует;16165114;C;1;2025-05-28 02:10:24
194210464715;2024-08-08 06:03:18;2022-03-14 06:03:18;Пенсионеры;Семьи с детьми-инвалидами;4747;1;ИИН есть в реестре ФЛ;Есть прописка;Алматы;Есть недвижимость;Живой;0;Частично соответствует;85596952;C;10;2025-06-11 14:15:14
899024900222;2023-11-09 04:56:19;2022-07-11 04:56:19;Пенсионеры;Малообеспеченные;6517;5;ИИН есть в реестре ФЛ;Есть прописка;Жамбылская;Нет недвижимости;Живой;0;Соответствует;87986369;D;9;2025-06-06 22:09:07
431966877650;2024-02-09 20:35:55;2023-06-07 20:35:55;Неполные семьи;Лица с инвалидностью;4426;1;ИИН есть в реестре ФЛ;Нет прописки;Жамбылская;Есть недвижимость;Живой;2;Частично соответствует;28543502;A;7;2025-05-28 16:06:51
250464882300;2024-03-06 17:33:34;2021-04-26 17:33:34;Многодетные семьи;Лица с инвалидностью;85;4;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Нет недвижимости;Живой;2;Частично соответствует;66339423;C;2;2025-06-06 18:06:16
531846739976;2023-09-04 06:52:26;2021-06-11 06:52:26;Пенсионеры;Лица с инвалидностью;2123;1;ИИН есть в реестре ФЛ;Нет прописки;Жамбылская;Есть недвижимость;Живой;0;Соответствует;57779904;B;5;2025-06-21 10:41:55
257252152446;2024-07-01 19:38:53;2024-04-03 19:38:53;Пенсионеры;Малообеспеченные;9329;1;ИИН есть в реестре ФЛ;Нет прописки;Павлодарская;Есть недвижимость;Живой;3;Не соответствует;39237505;B;6;2025-05-30 10:19:34
327295505276;2024-07-29 16:48:12;2020-10-16 16:48:12;Социально-уязвимые;Лица с инвалидностью;7957;3;ИИН есть в реестре ФЛ;Есть прописка;Мангистауская;Есть недвижимость;Умер;2;Соответствует;89444274;C;1;2025-05-27 03:24:46
116562604256;2025-05-05 04:31:51;2025-02-18 04:31:51;Многодетные семьи;Пенсионеры по возрасту;448;4;ИИН есть в реестре ФЛ;Нет прописки;Туркестанская;Есть недвижимость;Живой;2;Соответствует;43326083;D;10;2025-05-25 18:44:41
858190873358;2024-01-18 16:21:05;2021-08-18 16:21:05;Неполные семьи;Малообеспеченные;1317;1;ИИН есть в реестре ФЛ;Нет прописки;Алматы;Нет недвижимости;Умер;3;Соответствует;99172222;C;1;2025-06-19 06:16:23
655143967373;2024-02-16 09:03:10;2022-10-14 09:03:10;Социально-уязвимые;Семьи с детьми-инвалидами;5776;1;ИИН есть в реестре ФЛ;Есть прописка;Туркестанская;Есть недвижимость;Умер;1;Частично соответствует;50061174;B;1;2025-06-18 21:16:44
317818880487;2023-12-07 02:31:45;2021-08-02 02:31:45;Госслужащие;Пенсионеры по возрасту;5921;3;ИИН есть в реестре ФЛ;Есть прописка;Карагандинская;Нет недвижимости;Умер;1;Соответствует;80509479;C;8;2025-05-27 21:31:19
940217099209;2023-06-27 13:28:52;2019-07-06 13:28:52;Госслужащие;Пенсионеры по возрасту;8135;5;ИИН есть в реестре ФЛ;Нет прописки;ЗКО;Есть недвижимость;Умер;1;Частично соответствует;23765792;C;2;2025-06-10 13:10:38
764012805209;2024-03-13 14:56:41;2022-09-05 14:56:41;Госслужащие;Малообеспеченные;1058;3;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Есть недвижимость;Живой;0;Соответствует;75297598;A;8;2025-06-02 18:46:40
732429967911;2024-09-21 16:38:34;2023-03-20 16:38:34;Неполные семьи;Пенсионеры по возрасту;9844;2;ИИН есть в реестре ФЛ;Есть прописка;ЗКО;Есть недвижимость;Умер;2;Частично соответствует;87665543;B;3;2025-06-20 10:57:37
345603427119;2023-11-29 03:59:24;2022-04-03 03:59:24;Социально-уязвимые;Лица с инвалидностью;2043;1;ИИН есть в реестре ФЛ;Нет прописки;Туркестанская;Есть недвижимость;Живой;2;Частично соответствует;61500878;B;3;2025-06-20 04:45:10
685306901351;2023-12-02 21:21:37;2023-03-18 21:21:37;Пенсионеры;Малообеспеченные;5024;2;ИИН есть в реестре ФЛ;Есть прописка;Кызылординская;Нет недвижимости;Умер;3;Соответствует;39815674;D;6;2025-06-06 02:56:09
244435641148;2025-01-30 23:31:38;2021-04-22 23:31:38;Пенсионеры;Неполная семья;1848;4;ИИН есть в реестре ФЛ;Есть прописка;ВКО;Нет недвижимости;Умер;3;Не соответствует;61030883;D;5;2025-06-08 15:12:50
341591144832;2025-04-09 12:30:08;2023-08-30 12:30:08;Социально-уязвимые;Малообеспеченные;6649;3;ИИН есть в реестре ФЛ;Нет прописки;Туркестанская;Есть недвижимость;Живой;1;Частично соответствует;16418661;A;5;2025-06-10 16:50:36
963380236245;2024-05-23 14:33:43;2020-04-23 14:33:43;Пенсионеры;Неполная семья;2880;5;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Нет недвижимости;Умер;1;Частично соответствует;89571808;B;4;2025-05-27 00:27:29
734051088673;2024-01-11 08:52:38;2021-09-27 08:52:38;Многодетные семьи;Лица с инвалидностью;911;4;ИИН есть в реестре ФЛ;Есть прописка;Жамбылская;Есть недвижимость;Живой;3;Не соответствует;80232607;A;7;2025-06-07 04:51:41
724571296779;2023-11-24 06:12:39;2021-12-14 06:12:39;Госслужащие;Неполная семья;5993;5;ИИН есть в реестре ФЛ;Есть прописка;ВКО;Есть недвижимость;Живой;0;Не соответствует;85971070;C;8;2025-06-08 19:00:57
517712552810;2024-01-19 15:01:42;2020-09-05 15:01:42;Многодетные семьи;Малообеспеченные;9408;1;ИИН есть в реестре ФЛ;Нет прописки;Жамбылская;Нет недвижимости;Живой;1;Не соответствует;24805011;D;6;2025-06-02 15:09:27
608971226741;2024-03-10 23:02:11;2023-04-30 23:02:11;Пенсионеры;Семьи с детьми-инвалидами;2753;4;ИИН есть в реестре ФЛ;Нет прописки;Карагандинская;Есть недвижимость;Умер;3;Соответствует;12466863;C;10;2025-06-14 10:44:24
169978233472;2024-07-05 04:14:15;2022-03-24 04:14:15;Госслужащие;Лица с инвалидностью;872;2;ИИН есть в реестре ФЛ;Нет прописки;Павлодарская;Есть недвижимость;Живой;3;Соответствует;62110252;D;8;2025-06-08 15:10:07
481222358249;2023-12-27 14:40:47;2020-06-20 14:40:47;Неполные семьи;Пенсионеры по возрасту;8115;2;ИИН есть в реестре ФЛ;Нет прописки;Атырауская;Нет недвижимости;Умер;3;Не соответствует;66330359;B;5;2025-05-26 12:39:42
172707533115;2023-09-27 19:53:48;2021-12-27 19:53:48;Неполные семьи;Пенсионеры по возрасту;4903;1;ИИН есть в реестре ФЛ;Нет прописки;Туркестанская;Есть недвижимость;Живой;1;Соответствует;23388181;A;3;2025-05-26 20:31:50
497603921497;2023-10-14 22:14:57;2023-05-16 22:14:57;Пенсионеры;Малообеспеченные;8831;4;ИИН есть в реестре ФЛ;Нет прописки;Павлодарская;Нет недвижимости;Умер;0;Частично соответствует;77196406;B;10;2025-06-03 00:02:27
738952665747;2024-03-24 11:25:14;2020-04-25 11:25:14;Многодетные семьи;Лица с инвалидностью;5085;2;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Есть недвижимость;Умер;2;Частично соответствует;12252689;D;9;2025-06-06 12:38:01
422131138876;2023-08-01 17:36:25;2022-10-12 17:36:25;Многодетные семьи;Лица с инвалидностью;4550;4;ИИН есть в реестре ФЛ;Нет прописки;Костанайская;Есть недвижимость;Живой;2;Частично соответствует;59841323;B;4;2025-06-08 10:26:49
946789642742;2024-04-25 09:01:56;2023-02-09 09:01:56;Социально-уязвимые;Лица с инвалидностью;6243;5;ИИН есть в реестре ФЛ;Нет прописки;ВКО;Есть недвижимость;Умер;1;Частично соответствует;21305061;A;3;2025-06-20 12:56:51
612217161395;2023-12-07 07:03:19;2021-06-25 07:03:19;Неполные семьи;Лица с инвалидностью;3523;1;ИИН есть в реестре ФЛ;Нет прописки;Костанайская;Есть недвижимость;Живой;2;Не соответствует;15417470;B;6;2025-06-18 11:11:09
529233052386;2023-07-19 09:52:01;2021-07-25 09:52:01;Многодетные семьи;Неполная семья;3324;3;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Нет недвижимости;Живой;3;Не соответствует;51302865;B;1;2025-06-02 05:33:12
883171906631;2024-02-20 01:58:32;2022-05-29 01:58:32;Пенсионеры;Лица с инвалидностью;1931;5;ИИН есть в реестре ФЛ;Нет прописки;Шымкент;Есть недвижимость;Умер;1;Частично соответствует;50764639;B;10;2025-06-03 01:00:29
178281587842;2024-07-02 02:34:08;2022-11-30 02:34:08;Многодетные семьи;Лица с инвалидностью;1748;2;ИИН есть в реестре ФЛ;Есть прописка;Атырауская;Нет недвижимости;Умер;1;Соответствует;44346631;C;8;2025-06-08 22:18:29
596698626796;2025-03-26 11:51:11;2024-10-18 11:51:11;Социально-уязвимые;Лица с инвалидностью;99;2;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Есть недвижимость;Живой;1;Не соответствует;27387054;D;3;2025-05-31 11:15:58
120734004706;2025-02-10 18:01:06;2022-04-12 18:01:06;Неполные семьи;Пенсионеры по возрасту;834;3;ИИН есть в реестре ФЛ;Есть прописка;Туркестанская;Есть недвижимость;Живой;1;Соответствует;19389753;A;6;2025-06-20 05:01:35
539815242112;2025-04-06 22:03:01;2022-11-01 22:03:01;Многодетные семьи;Малообеспеченные;6479;5;ИИН есть в реестре ФЛ;Есть прописка;Кызылординская;Нет недвижимости;Живой;3;Частично соответствует;54120711;C;10;2025-05-25 01:57:13
933645583240;2024-03-08 20:01:22;2023-06-18 20:01:22;Многодетные семьи;Пенсионеры по возрасту;327;4;ИИН есть в реестре ФЛ;Есть прописка;Атырауская;Нет недвижимости;Живой;1;Не соответствует;96791435;A;3;2025-06-14 08:55:46
126123179794;2023-12-08 14:28:12;2020-10-02 14:28:12;Многодетные семьи;Неполная семья;2952;3;ИИН есть в реестре ФЛ;Есть прописка;Жетысуская;Нет недвижимости;Живой;1;Частично соответствует;99965021;C;8;2025-06-11 00:59:03
671704562974;2024-11-20 07:30:14;2022-07-06 07:30:14;Социально-уязвимые;Неполная семья;216;1;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Есть недвижимость;Живой;1;Частично соответствует;99292487;B;2;2025-06-20 08:39:01
223105428333;2024-05-27 19:52:58;2022-01-14 19:52:58;Социально-уязвимые;Семьи с детьми-инвалидами;5973;2;ИИН есть в реестре ФЛ;Нет прописки;Актюбинская;Нет недвижимости;Живой;1;Соответствует;44810678;B;8;2025-05-27 00:06:47
652198571949;2025-04-14 22:38:22;2021-12-01 22:38:22;Многодетные семьи;Семьи с детьми-инвалидами;2732;5;ИИН есть в реестре ФЛ;Есть прописка;Астана;Нет недвижимости;Умер;2;Не соответствует;10818484;B;5;2025-06-06 14:22:56
634234576173;2025-01-12 10:13:30;2023-09-01 10:13:30;Неполные семьи;Неполная семья;2892;5;ИИН есть в реестре ФЛ;Нет прописки;Мангистауская;Есть недвижимость;Умер;0;Частично соответствует;14883464;D;7;2025-06-17 13:14:04
