fake_iin_bin;appeal_id;reg_number;current_working_state;status_overdue;applicant_type;person_age;citizenship;gender;issue;appeal_type;region;start_dt;deadline;finish_dt;appeal_decision;month_name;mark
292426809555;63804354447793;ЖТ-2718-1100717;Завершено;На рассмотрении;Физическое лицо;20;КАЗАХСТАН;Мужской;Социальное обеспечение;Предложение;Жамбылская;2023-10-31 17:58:59;2023-11-08 17:58:59;2023-12-10 17:58:59;Рассмотрено;Декабрь;Удовлетворительно
127741684734;77886135002499;ЖТ-9536-8702889;Отказано;В работе;Физическое лицо;63;РОССИЯ;Женский;Предпринимательство;Жалоба;Туркестанская;2024-08-27 14:07:34;2024-09-20 14:07:34;2024-10-03 14:07:34;Принять благоприятный акт;Июль;Удовлетворительно
763502478036;66739259365622;ЖТ-7505-6753952;Завершено;На рассмотрении;Физическое лицо;19;УЗБЕКИСТАН;Женский;Жилищный вопрос;Запрос;Кызылординская;2024-06-13 17:36:48;2024-06-27 17:36:48;2024-07-20 17:36:48;Предоставить ответ;Май;Удовлетворительно
101456236891;64310692240401;ЖТ-3532-4384571;На рассмотрении;На рассмотрении;Физическое лицо;66;УЗБЕКИСТАН;Мужской;Социальное обеспечение;Жалоба;Астана;2024-06-16 07:22:26;2024-07-01 07:22:26;2024-07-11 07:22:26;Рассмотрено;Август;
524462414721;36709769182388;ЖТ-7039-5483249;На рассмотрении;На рассмотрении;Юридическое лицо;80;КАЗАХСТАН;Женский;Предпринимательство;Запрос;Жетысуская;2023-09-02 01:07:22;2023-09-25 01:07:22;2023-09-23 01:07:22;Отказ;Декабрь;Хорошо
989940102195;72940277997235;ЖТ-9082-1127293;Отказано;Завершено;Юридическое лицо;27;УЗБЕКИСТАН;Женский;Жилищный вопрос;Заявление;СКО;2025-06-04 04:46:42;2025-07-02 04:46:42;2025-06-11 04:46:42;Отказ;Май;Удовлетворительно
517896063323;30825258316619;ЖТ-7602-8043066;В работе;Завершено;Физическое лицо;70;КАЗАХСТАН;Женский;Предпринимательство;Предложение;Актюбинская;2024-08-14 23:41:47;2024-09-03 23:41:47;2024-09-19 23:41:47;Принять благоприятный акт;Февраль;Хорошо
659356702004;19233742193722;ЖТ-7781-7031451;Отказано;Завершено;Физическое лицо;42;КАЗАХСТАН;Мужской;Здравоохранение;Запрос;Алматы;2025-05-29 22:01:53;2025-06-17 22:01:53;2025-06-07 22:01:53;Предоставить ответ;Май;Плохо
568527764980;69290054204260;ЖТ-7967-1325629;Завершено;Отказано;Юридическое лицо;35;РОССИЯ;Мужской;Жилищный вопрос;Запрос;ЗКО;2024-06-25 03:46:41;2024-07-11 03:46:41;2024-07-24 03:46:41;Рассмотрено;Октябрь;Плохо
746502924035;28798150473099;ЖТ-3710-6039492;Завершено;Завершено;Юридическое лицо;23;КАЗАХСТАН;Женский;Предпринимательство;Запрос;Жамбылская;2023-10-08 21:23:52;2023-11-02 21:23:52;2023-10-24 21:23:52;Отказ;Ноябрь;Удовлетворительно
706948437127;27199526651813;ЖТ-8073-2099807;На рассмотрении;Отказано;Физическое лицо;38;КАЗАХСТАН;Женский;Земельные отношения;Жалоба;ВКО;2025-03-23 00:50:34;2025-04-08 00:50:34;2025-04-24 00:50:34;Предоставить ответ;Март;
686397105638;68264178977998;ЖТ-6061-2405687;На рассмотрении;В работе;Физическое лицо;75;КАЗАХСТАН;Женский;Предпринимательство;Заявление;Павлодарская;2023-08-22 12:55:14;2023-09-12 12:55:14;2023-09-14 12:55:14;Принять благоприятный акт;Март;Хорошо
381808950588;53389780621679;ЖТ-2306-5463960;Завершено;Завершено;Юридическое лицо;43;РОССИЯ;Мужской;Предпринимательство;Жалоба;Атырауская;2024-03-26 02:47:31;2024-04-05 02:47:31;2024-04-20 02:47:31;Рассмотрено;Декабрь;Удовлетворительно
733400709754;31978815761757;ЖТ-5521-4278512;Отказано;Отказано;Юридическое лицо;18;РОССИЯ;Мужской;Земельные отношения;Заявление;Жамбылская;2025-05-06 13:57:01;2025-05-14 13:57:01;2025-06-06 13:57:01;Предоставить ответ;Декабрь;Плохо
142964473876;77481373560417;ЖТ-1097-2841736;На рассмотрении;Отказано;Физическое лицо;59;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Запрос;ВКО;2024-02-09 17:15:24;2024-03-09 17:15:24;2024-02-23 17:15:24;Предоставить ответ;Август;Хорошо
469596770441;52546555997084;ЖТ-3800-4607571;На рассмотрении;Отказано;Юридическое лицо;54;КАЗАХСТАН;Женский;Предпринимательство;Жалоба;СКО;2023-10-09 21:42:59;2023-10-18 21:42:59;2023-10-20 21:42:59;Принять благоприятный акт;Ноябрь;Удовлетворительно
695749813272;25476561246045;ЖТ-7670-4391324;В работе;В работе;Физическое лицо;36;КАЗАХСТАН;Мужской;Здравоохранение;Предложение;Улытауская;2024-08-30 23:03:02;2024-09-15 23:03:02;2024-10-03 23:03:02;Отказ;Август;
647292565349;66679769306910;ЖТ-5817-9948995;Отказано;Завершено;Юридическое лицо;75;УЗБЕКИСТАН;Мужской;Здравоохранение;Жалоба;Жамбылская;2025-01-21 06:33:11;2025-02-10 06:33:11;2025-03-02 06:33:11;Принять благоприятный акт;Март;Удовлетворительно
416233941382;83121389944723;ЖТ-7925-3141124;На рассмотрении;На рассмотрении;Физическое лицо;43;РОССИЯ;Мужской;Социальное обеспечение;Запрос;Жетысуская;2023-12-30 09:53:04;2024-01-21 09:53:04;2024-01-07 09:53:04;Принять благоприятный акт;Апрель;Плохо
592023567850;47412623607387;ЖТ-9586-7237811;Отказано;Отказано;Юридическое лицо;67;РОССИЯ;Мужской;Жилищный вопрос;Жалоба;Абайская;2024-05-16 20:36:21;2024-06-11 20:36:21;2024-06-15 20:36:21;Отказ;Апрель;Хорошо
931873748855;22898219852480;ЖТ-5184-0635087;Завершено;На рассмотрении;Физическое лицо;41;РОССИЯ;Мужской;Жилищный вопрос;Заявление;Жамбылская;2024-01-20 07:06:00;2024-02-17 07:06:00;2024-02-26 07:06:00;Принять благоприятный акт;Сентябрь;Плохо
562689796418;89107856126987;ЖТ-7868-9535557;На рассмотрении;Отказано;Физическое лицо;77;КАЗАХСТАН;Мужской;Здравоохранение;Запрос;Абайская;2024-08-04 11:03:29;2024-08-16 11:03:29;2024-08-30 11:03:29;Предоставить ответ;Май;Плохо
446389209992;94266986201694;ЖТ-3393-0936760;Завершено;Завершено;Юридическое лицо;45;КАЗАХСТАН;Мужской;Земельные отношения;Запрос;ЗКО;2023-07-09 17:54:50;2023-07-22 17:54:50;2023-08-04 17:54:50;Рассмотрено;Июнь;Хорошо
928310878062;70959486763549;ЖТ-8294-0368346;Завершено;В работе;Физическое лицо;34;УЗБЕКИСТАН;Женский;Социальное обеспечение;Предложение;ЗКО;2024-05-15 10:48:26;2024-05-28 10:48:26;2024-06-24 10:48:26;Принять благоприятный акт;Апрель;Хорошо
214327618771;29526674656751;ЖТ-7308-3120967;Завершено;В работе;Юридическое лицо;45;РОССИЯ;Женский;Здравоохранение;Запрос;Карагандинская;2024-10-22 23:43:33;2024-11-02 23:43:33;2024-11-23 23:43:33;Принять благоприятный акт;Октябрь;Плохо
487679328941;72445092749451;ЖТ-3261-9411236;Отказано;Завершено;Юридическое лицо;64;РОССИЯ;Мужской;Земельные отношения;Заявление;Туркестанская;2023-08-10 06:19:10;2023-08-29 06:19:10;2023-09-06 06:19:10;Принять благоприятный акт;Сентябрь;
330651718291;50308200774277;ЖТ-5270-6243365;Отказано;Отказано;Юридическое лицо;39;РОССИЯ;Мужской;Предпринимательство;Предложение;Павлодарская;2023-11-17 07:09:33;2023-11-30 07:09:33;2023-11-27 07:09:33;Принять благоприятный акт;Июль;Хорошо
758171592437;94066072136191;ЖТ-6514-6213936;На рассмотрении;Завершено;Физическое лицо;18;РОССИЯ;Мужской;Жилищный вопрос;Предложение;СКО;2023-12-14 01:14:36;2023-12-22 01:14:36;2024-01-20 01:14:36;Рассмотрено;Ноябрь;Плохо
985233905008;89886360405494;ЖТ-5855-6390334;На рассмотрении;Завершено;Юридическое лицо;39;УЗБЕКИСТАН;Женский;Предпринимательство;Предложение;Кызылординская;2025-02-10 18:38:43;2025-03-04 18:38:43;2025-02-26 18:38:43;Принять благоприятный акт;Сентябрь;Плохо
380933500207;48608220021066;ЖТ-0057-3573795;Отказано;Отказано;Юридическое лицо;21;УЗБЕКИСТАН;Мужской;Социальное обеспечение;Запрос;Улытауская;2024-07-02 08:58:10;2024-07-25 08:58:10;2024-07-09 08:58:10;Отказ;Декабрь;Удовлетворительно
784895144628;18965043660713;ЖТ-5270-9823807;На рассмотрении;Отказано;Юридическое лицо;80;РОССИЯ;Женский;Социальное обеспечение;Заявление;Мангистауская;2023-09-26 17:05:49;2023-10-24 17:05:49;2023-10-16 17:05:49;Отказ;Июль;Хорошо
500268433014;47780915863971;ЖТ-6775-7601886;Отказано;Отказано;Физическое лицо;81;УЗБЕКИСТАН;Женский;Земельные отношения;Жалоба;Жамбылская;2025-05-03 13:18:07;2025-05-21 13:18:07;2025-05-10 13:18:07;Принять благоприятный акт;Май;Хорошо
711999607822;56692337365268;ЖТ-1505-8935093;На рассмотрении;Завершено;Юридическое лицо;74;УЗБЕКИСТАН;Мужской;Социальное обеспечение;Заявление;ВКО;2024-10-26 02:47:21;2024-11-24 02:47:21;2024-11-11 02:47:21;Рассмотрено;Июль;Удовлетворительно
957945721879;25015656113630;ЖТ-4776-6845427;На рассмотрении;Отказано;Юридическое лицо;47;КАЗАХСТАН;Мужской;Предпринимательство;Запрос;СКО;2024-09-15 08:03:36;2024-09-23 08:03:36;2024-10-04 08:03:36;Предоставить ответ;Январь;Плохо
249850725391;36288245040265;ЖТ-1444-3874751;В работе;Отказано;Физическое лицо;27;УЗБЕКИСТАН;Женский;Предпринимательство;Предложение;Павлодарская;2024-05-31 13:40:49;2024-06-12 13:40:49;2024-07-07 13:40:49;Предоставить ответ;Июль;
487309278557;75091541052251;ЖТ-1299-3289998;В работе;В работе;Юридическое лицо;52;РОССИЯ;Мужской;Предпринимательство;Жалоба;Шымкент;2025-05-10 04:06:34;2025-05-29 04:06:34;2025-05-17 04:06:34;Рассмотрено;Ноябрь;Удовлетворительно
745581287420;95075472133641;ЖТ-2471-9604176;В работе;Отказано;Физическое лицо;41;РОССИЯ;Женский;Предпринимательство;Заявление;Атырауская;2024-10-08 13:34:53;2024-11-02 13:34:53;2024-10-21 13:34:53;Рассмотрено;Июль;Удовлетворительно
217211342948;19252790338354;ЖТ-7000-6962685;Завершено;Отказано;Физическое лицо;44;КАЗАХСТАН;Женский;Предпринимательство;Заявление;Актюбинская;2024-07-08 22:56:47;2024-08-01 22:56:47;2024-07-19 22:56:47;Принять благоприятный акт;Апрель;Хорошо
926824742661;53389082036383;ЖТ-1016-7222166;Отказано;Отказано;Физическое лицо;52;КАЗАХСТАН;Мужской;Социальное обеспечение;Жалоба;Улытауская;2024-03-03 11:33:31;2024-03-18 11:33:31;2024-03-13 11:33:31;Рассмотрено;Декабрь;Хорошо
613349548605;67108090941113;ЖТ-4658-1596684;На рассмотрении;В работе;Юридическое лицо;44;КАЗАХСТАН;Женский;Земельные отношения;Запрос;Костанайская;2024-02-28 15:00:50;2024-03-28 15:00:50;2024-03-03 15:00:50;Отказ;Февраль;
123425784457;64105295224859;ЖТ-2254-7075983;В работе;Завершено;Юридическое лицо;27;РОССИЯ;Мужской;Земельные отношения;Заявление;Шымкент;2024-09-15 20:46:46;2024-09-25 20:46:46;2024-10-15 20:46:46;Отказ;Октябрь;Удовлетворительно
612475914981;92993940859683;ЖТ-0662-5958214;Отказано;Отказано;Физическое лицо;26;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Заявление;Шымкент;2024-02-15 03:43:10;2024-02-27 03:43:10;2024-02-23 03:43:10;Предоставить ответ;Май;Плохо
918214581035;64337508568109;ЖТ-9341-7427979;Завершено;В работе;Юридическое лицо;41;УЗБЕКИСТАН;Женский;Земельные отношения;Запрос;ЗКО;2023-11-22 05:48:57;2023-11-29 05:48:57;2023-12-16 05:48:57;Рассмотрено;Март;Хорошо
774753300832;68109564109895;ЖТ-2786-2915814;В работе;Завершено;Юридическое лицо;22;КАЗАХСТАН;Женский;Жилищный вопрос;Заявление;Астана;2024-11-08 01:18:59;2024-11-19 01:18:59;2024-12-07 01:18:59;Предоставить ответ;Январь;Плохо
449192663550;74793080810176;ЖТ-3744-2751310;В работе;В работе;Юридическое лицо;76;УЗБЕКИСТАН;Мужской;Социальное обеспечение;Предложение;Атырауская;2024-06-20 04:54:53;2024-07-01 04:54:53;2024-07-16 04:54:53;Отказ;Сентябрь;Плохо
116786304576;17740011675803;ЖТ-0716-3131135;Отказано;Отказано;Юридическое лицо;81;РОССИЯ;Женский;Предпринимательство;Запрос;ВКО;2023-09-01 21:55:29;2023-09-24 21:55:29;2023-10-10 21:55:29;Отказ;Февраль;Плохо
558696348175;74559619165685;ЖТ-7113-3204287;На рассмотрении;Завершено;Юридическое лицо;61;УЗБЕКИСТАН;Женский;Предпринимательство;Жалоба;Абайская;2025-06-12 06:51:39;2025-06-21 06:51:39;2025-06-20 06:51:39;Предоставить ответ;Октябрь;
523364411860;62874619180952;ЖТ-3326-6205256;Завершено;Отказано;Юридическое лицо;20;РОССИЯ;Мужской;Жилищный вопрос;Предложение;Жамбылская;2023-07-01 05:46:08;2023-07-09 05:46:08;2023-07-07 05:46:08;Предоставить ответ;Август;
911513673992;65949903103346;ЖТ-5153-9728061;В работе;В работе;Юридическое лицо;63;РОССИЯ;Женский;Здравоохранение;Предложение;ВКО;2023-10-14 11:53:42;2023-10-29 11:53:42;2023-11-11 11:53:42;Отказ;Июль;Плохо
949323436863;64159993322584;ЖТ-8661-2855029;Завершено;В работе;Физическое лицо;75;КАЗАХСТАН;Мужской;Здравоохранение;Запрос;Абайская;2024-03-07 19:12:07;2024-03-23 19:12:07;2024-04-07 19:12:07;Принять благоприятный акт;Июнь;Плохо
264986684057;98668532659508;ЖТ-8982-4042514;В работе;На рассмотрении;Физическое лицо;70;КАЗАХСТАН;Женский;Предпринимательство;Заявление;Улытауская;2024-01-22 16:07:13;2024-02-17 16:07:13;2024-02-06 16:07:13;Предоставить ответ;Ноябрь;
547816326736;90694988128428;ЖТ-7535-3749525;На рассмотрении;На рассмотрении;Юридическое лицо;49;УЗБЕКИСТАН;Женский;Здравоохранение;Запрос;Жамбылская;2024-09-09 11:49:55;2024-10-02 11:49:55;2024-09-25 11:49:55;Рассмотрено;Октябрь;Хорошо
816741034512;57995986411466;ЖТ-6088-4707117;На рассмотрении;В работе;Физическое лицо;30;УЗБЕКИСТАН;Женский;Предпринимательство;Жалоба;СКО;2023-11-07 19:47:46;2023-11-14 19:47:46;2023-11-21 19:47:46;Предоставить ответ;Январь;
968477754901;70959351595072;ЖТ-6181-5159472;На рассмотрении;В работе;Юридическое лицо;25;УЗБЕКИСТАН;Мужской;Предпринимательство;Заявление;Жетысуская;2025-04-30 10:20:33;2025-05-10 10:20:33;2025-06-05 10:20:33;Предоставить ответ;Октябрь;Удовлетворительно
198300317154;90239354447240;ЖТ-5855-3001983;На рассмотрении;Завершено;Физическое лицо;54;РОССИЯ;Мужской;Социальное обеспечение;Заявление;Кызылординская;2024-07-28 21:18:48;2024-08-23 21:18:48;2024-08-20 21:18:48;Рассмотрено;Ноябрь;Хорошо
995043663510;57588379273922;ЖТ-8945-5160911;Завершено;В работе;Юридическое лицо;69;КАЗАХСТАН;Мужской;Жилищный вопрос;Заявление;Кызылординская;2024-04-13 05:01:08;2024-05-02 05:01:08;2024-05-14 05:01:08;Рассмотрено;Август;
987798296247;96698193679816;ЖТ-4938-2328715;На рассмотрении;Отказано;Юридическое лицо;19;УЗБЕКИСТАН;Женский;Здравоохранение;Жалоба;ВКО;2024-05-28 03:12:36;2024-06-27 03:12:36;2024-06-03 03:12:36;Рассмотрено;Январь;Удовлетворительно
481130832506;46143671433564;ЖТ-7175-8470197;Завершено;На рассмотрении;Юридическое лицо;55;УЗБЕКИСТАН;Мужской;Предпринимательство;Заявление;Костанайская;2024-09-09 18:56:15;2024-09-27 18:56:15;2024-09-23 18:56:15;Отказ;Ноябрь;Удовлетворительно
214027650329;14531587651131;ЖТ-9090-4337061;На рассмотрении;Отказано;Физическое лицо;41;РОССИЯ;Мужской;Жилищный вопрос;Жалоба;Кызылординская;2024-07-13 09:41:13;2024-07-25 09:41:13;2024-08-09 09:41:13;Отказ;Февраль;
593608742707;72730325731685;ЖТ-2821-7477933;Завершено;Отказано;Юридическое лицо;44;УЗБЕКИСТАН;Мужской;Предпринимательство;Запрос;Жетысуская;2025-02-17 18:33:00;2025-02-26 18:33:00;2025-03-12 18:33:00;Рассмотрено;Февраль;Удовлетворительно
575923306294;25526685011758;ЖТ-7961-6766715;Отказано;В работе;Юридическое лицо;75;УЗБЕКИСТАН;Женский;Земельные отношения;Жалоба;Туркестанская;2024-04-07 17:02:42;2024-05-01 17:02:42;2024-04-10 17:02:42;Отказ;Апрель;Удовлетворительно
618793780101;74654371083029;ЖТ-1820-1788375;Отказано;Отказано;Юридическое лицо;68;РОССИЯ;Мужской;Социальное обеспечение;Заявление;Актюбинская;2025-06-14 10:11:37;2025-07-14 10:11:37;2025-07-09 10:11:37;Принять благоприятный акт;Февраль;Удовлетворительно
432116660310;93143327373713;ЖТ-6190-2279346;В работе;Отказано;Юридическое лицо;67;УЗБЕКИСТАН;Женский;Земельные отношения;Запрос;Карагандинская;2024-07-28 21:22:34;2024-08-04 21:22:34;2024-08-15 21:22:34;Принять благоприятный акт;Ноябрь;Хорошо
434618653553;55975609512734;ЖТ-1885-1363621;В работе;Отказано;Физическое лицо;24;РОССИЯ;Мужской;Земельные отношения;Жалоба;Актюбинская;2024-06-03 11:34:17;2024-06-20 11:34:17;2024-06-16 11:34:17;Отказ;Апрель;
532150760513;96036779478579;ЖТ-3117-7355563;На рассмотрении;На рассмотрении;Юридическое лицо;24;УЗБЕКИСТАН;Женский;Социальное обеспечение;Заявление;Актюбинская;2023-11-27 19:07:20;2023-12-10 19:07:20;2024-01-06 19:07:20;Предоставить ответ;Сентябрь;Удовлетворительно
629382432351;47395968419653;ЖТ-4033-3670261;Завершено;На рассмотрении;Юридическое лицо;78;КАЗАХСТАН;Женский;Здравоохранение;Заявление;Астана;2024-03-28 13:30:55;2024-04-20 13:30:55;2024-04-05 13:30:55;Отказ;Ноябрь;Плохо
535935907439;18697601682106;ЖТ-3523-3190729;Отказано;Завершено;Юридическое лицо;25;КАЗАХСТАН;Мужской;Жилищный вопрос;Жалоба;Кызылординская;2024-11-16 11:32:01;2024-11-25 11:32:01;2024-12-07 11:32:01;Предоставить ответ;Март;Плохо
370722223168;89858534163949;ЖТ-4803-7361018;На рассмотрении;В работе;Физическое лицо;45;УЗБЕКИСТАН;Женский;Жилищный вопрос;Жалоба;Актюбинская;2024-05-31 12:58:54;2024-06-22 12:58:54;2024-07-02 12:58:54;Отказ;Март;Хорошо
867106535388;30295544103033;ЖТ-2608-1959851;В работе;В работе;Юридическое лицо;47;КАЗАХСТАН;Женский;Жилищный вопрос;Запрос;Кызылординская;2023-07-30 18:10:03;2023-08-20 18:10:03;2023-08-29 18:10:03;Предоставить ответ;Июль;
969461850134;66836970403646;ЖТ-7495-1349859;В работе;Завершено;Юридическое лицо;81;КАЗАХСТАН;Мужской;Здравоохранение;Предложение;Абайская;2024-07-06 04:24:18;2024-07-18 04:24:18;2024-07-28 04:24:18;Принять благоприятный акт;Май;Хорошо
603101859740;41124052351589;ЖТ-2377-6832688;Отказано;Отказано;Физическое лицо;81;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Запрос;Жамбылская;2024-07-19 05:03:40;2024-07-29 05:03:40;2024-07-24 05:03:40;Рассмотрено;Февраль;Плохо
233882217928;90997548490236;ЖТ-4611-0650825;В работе;В работе;Физическое лицо;23;РОССИЯ;Женский;Земельные отношения;Жалоба;Жетысуская;2024-12-25 18:32:13;2025-01-13 18:32:13;2025-01-28 18:32:13;Принять благоприятный акт;Апрель;
843752816448;95913933195832;ЖТ-6774-5658996;Отказано;На рассмотрении;Юридическое лицо;61;УЗБЕКИСТАН;Мужской;Здравоохранение;Предложение;Костанайская;2024-11-23 15:20:15;2024-12-20 15:20:15;2024-12-19 15:20:15;Предоставить ответ;Март;Плохо
960061766161;38920817488308;ЖТ-5634-8379523;Завершено;Отказано;Юридическое лицо;49;РОССИЯ;Женский;Социальное обеспечение;Жалоба;Костанайская;2024-12-24 08:07:03;2025-01-13 08:07:03;2025-01-07 08:07:03;Отказ;Ноябрь;Плохо
875636437706;73701264636484;ЖТ-1745-0335717;В работе;Отказано;Юридическое лицо;47;КАЗАХСТАН;Мужской;Предпринимательство;Предложение;ВКО;2023-11-12 11:36:19;2023-12-12 11:36:19;2023-11-20 11:36:19;Рассмотрено;Декабрь;
205718596997;35419253820279;ЖТ-2056-1599803;Завершено;Отказано;Юридическое лицо;20;РОССИЯ;Женский;Земельные отношения;Предложение;Костанайская;2025-05-20 13:27:50;2025-06-19 13:27:50;2025-05-29 13:27:50;Предоставить ответ;Октябрь;Удовлетворительно
262246354526;41155369854641;ЖТ-0393-1102643;На рассмотрении;В работе;Юридическое лицо;33;РОССИЯ;Мужской;Земельные отношения;Жалоба;Абайская;2024-06-18 08:57:03;2024-07-14 08:57:03;2024-07-05 08:57:03;Рассмотрено;Март;Удовлетворительно
628750669420;85014549871001;ЖТ-2522-2991184;Завершено;Отказано;Юридическое лицо;24;РОССИЯ;Женский;Предпринимательство;Предложение;Мангистауская;2025-05-22 07:53:35;2025-06-02 07:53:35;2025-05-29 07:53:35;Отказ;Ноябрь;Удовлетворительно
108250226459;28888437692311;ЖТ-5207-4346481;Завершено;На рассмотрении;Юридическое лицо;74;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Заявление;Абайская;2025-01-24 21:01:37;2025-02-17 21:01:37;2025-02-17 21:01:37;Рассмотрено;Июль;Удовлетворительно
678652879389;46137553889277;ЖТ-2563-7997388;На рассмотрении;На рассмотрении;Физическое лицо;32;КАЗАХСТАН;Мужской;Жилищный вопрос;Жалоба;СКО;2024-06-26 17:39:53;2024-07-09 17:39:53;2024-07-19 17:39:53;Отказ;Декабрь;
490182798627;87632255312879;ЖТ-5096-5686518;Отказано;На рассмотрении;Физическое лицо;77;УЗБЕКИСТАН;Женский;Жилищный вопрос;Запрос;Алматинская;2023-07-09 20:45:06;2023-08-02 20:45:06;2023-07-28 20:45:06;Предоставить ответ;Январь;Плохо
241697031880;50749333448949;ЖТ-7232-3887769;На рассмотрении;Отказано;Физическое лицо;76;РОССИЯ;Мужской;Социальное обеспечение;Жалоба;СКО;2024-09-21 19:02:52;2024-10-20 19:02:52;2024-10-24 19:02:52;Рассмотрено;Июль;
669605823957;65366667428145;ЖТ-8213-2551709;Завершено;На рассмотрении;Физическое лицо;25;РОССИЯ;Мужской;Предпринимательство;Жалоба;Жамбылская;2025-06-21 02:43:15;2025-07-06 02:43:15;2025-07-24 02:43:15;Рассмотрено;Январь;Хорошо
495661066761;19325309152506;ЖТ-6493-7808507;В работе;В работе;Физическое лицо;78;РОССИЯ;Женский;Здравоохранение;Заявление;Жетысуская;2025-06-12 11:20:12;2025-07-04 11:20:12;2025-07-04 11:20:12;Отказ;Июль;
993576661907;84612302731425;ЖТ-9415-7221969;Отказано;В работе;Юридическое лицо;84;РОССИЯ;Женский;Земельные отношения;Предложение;ЗКО;2024-09-05 18:33:55;2024-10-01 18:33:55;2024-09-12 18:33:55;Отказ;Май;
834863671348;27081807576655;ЖТ-0251-8582379;Завершено;В работе;Юридическое лицо;83;УЗБЕКИСТАН;Женский;Жилищный вопрос;Жалоба;Шымкент;2023-11-13 14:09:43;2023-12-10 14:09:43;2023-11-22 14:09:43;Предоставить ответ;Октябрь;Хорошо
502920456300;46771620223540;ЖТ-6784-2721798;В работе;В работе;Физическое лицо;74;РОССИЯ;Женский;Земельные отношения;Предложение;СКО;2023-09-05 18:15:06;2023-10-01 18:15:06;2023-09-28 18:15:06;Принять благоприятный акт;Март;Удовлетворительно
477546313262;16235657324210;ЖТ-7532-0815937;В работе;Отказано;Физическое лицо;38;КАЗАХСТАН;Мужской;Земельные отношения;Предложение;Мангистауская;2025-02-27 18:27:27;2025-03-06 18:27:27;2025-03-16 18:27:27;Предоставить ответ;Апрель;Плохо
229057724038;75091764603328;ЖТ-4653-6520539;В работе;На рассмотрении;Юридическое лицо;36;РОССИЯ;Женский;Земельные отношения;Жалоба;Жетысуская;2023-11-23 09:08:26;2023-12-13 09:08:26;2023-12-07 09:08:26;Предоставить ответ;Март;Удовлетворительно
392255620691;57079989492663;ЖТ-8047-0928893;На рассмотрении;Отказано;Физическое лицо;32;УЗБЕКИСТАН;Женский;Социальное обеспечение;Запрос;ВКО;2023-07-21 21:14:57;2023-07-30 21:14:57;2023-07-27 21:14:57;Отказ;Июль;Удовлетворительно
587955414158;54441572460971;ЖТ-9512-1286982;Отказано;Отказано;Юридическое лицо;64;КАЗАХСТАН;Женский;Жилищный вопрос;Предложение;Улытауская;2023-07-29 14:56:28;2023-08-28 14:56:28;2023-08-07 14:56:28;Отказ;Июнь;Плохо
495865318740;32764577577649;ЖТ-0031-5078015;На рассмотрении;На рассмотрении;Физическое лицо;58;УЗБЕКИСТАН;Мужской;Предпринимательство;Заявление;Шымкент;2025-01-25 03:52:50;2025-02-18 03:52:50;2025-01-29 03:52:50;Принять благоприятный акт;Март;Хорошо
892009969821;26723301279142;ЖТ-3184-8032821;На рассмотрении;Отказано;Юридическое лицо;65;РОССИЯ;Женский;Предпринимательство;Жалоба;Алматы;2024-04-09 23:29:38;2024-04-21 23:29:38;2024-05-07 23:29:38;Принять благоприятный акт;Февраль;Хорошо
633117437774;21152077222012;ЖТ-0846-8425168;Отказано;Отказано;Физическое лицо;79;РОССИЯ;Женский;Социальное обеспечение;Предложение;Кызылординская;2025-03-24 22:27:22;2025-04-11 22:27:22;2025-03-31 22:27:22;Рассмотрено;Март;
210549634983;51758024958150;ЖТ-6564-2324545;Отказано;Отказано;Юридическое лицо;33;УЗБЕКИСТАН;Женский;Жилищный вопрос;Предложение;Костанайская;2023-11-27 21:23:35;2023-12-25 21:23:35;2024-01-01 21:23:35;Предоставить ответ;Ноябрь;Хорошо
873464736625;21538889299375;ЖТ-3545-4227261;Отказано;Завершено;Физическое лицо;65;КАЗАХСТАН;Женский;Жилищный вопрос;Заявление;Атырауская;2025-03-09 13:01:48;2025-03-25 13:01:48;2025-04-17 13:01:48;Предоставить ответ;Сентябрь;Плохо
255663020337;53355659326219;ЖТ-8935-9985101;Отказано;Завершено;Физическое лицо;74;РОССИЯ;Мужской;Социальное обеспечение;Предложение;ВКО;2024-07-29 00:43:18;2024-08-06 00:43:18;2024-08-05 00:43:18;Рассмотрено;Сентябрь;Хорошо
233427933650;70921011057339;ЖТ-7265-7937218;На рассмотрении;Отказано;Юридическое лицо;25;УЗБЕКИСТАН;Женский;Здравоохранение;Предложение;Улытауская;2024-05-22 11:30:39;2024-06-05 11:30:39;2024-05-30 11:30:39;Отказ;Июнь;Хорошо
911102021747;59358830005449;ЖТ-9508-4936466;В работе;Отказано;Физическое лицо;72;КАЗАХСТАН;Женский;Социальное обеспечение;Жалоба;Павлодарская;2024-12-13 23:29:20;2025-01-01 23:29:20;2025-01-15 23:29:20;Рассмотрено;Ноябрь;Хорошо
224719306839;77469531677629;ЖТ-4096-6622346;Завершено;В работе;Физическое лицо;37;РОССИЯ;Мужской;Земельные отношения;Жалоба;Атырауская;2024-09-12 21:26:49;2024-10-10 21:26:49;2024-10-05 21:26:49;Рассмотрено;Декабрь;Плохо
